Unnamed: 0,Date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,kwh,mpp,error,mpp_error,order,bus_run,percent_used,range_diff,miles_travelled,TAVG,TMAX,TMIN,tempdif,day_of_week,day,month,year,loc_id,time,tempC,tempF,windspeedMiles,winddirdegree,weatherCode,precipInches,humidity,visibilityMiles,pressureInches,cloudcover,HeatIndexF,DewPointF,WindChillF,WindGustMiles,FeelsLikeF,uvIndex
1211,2020-11-04,reg,reg973,7501.0,7772,0.0,87.0,100.0,44.0,195.0,95.0,22.8,22.8,2.32,1.553571,0.0,0.0,4.0,1.0,56.0,-13.0,87.0,67.0,74.0,60.0,14.0,Tuesday,4.0,November,2020.0,1.0,1050.0,20.4,68.9,3.4,326.6,113.0,0.0,48.4,6.0,31.0,0.0,69.7,48.0,68.9,4.3,69.3,5.3
1212,2020-11-04,xb,xb089,7501.0,7772,87.0,149.0,44.0,13.0,95.0,18.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,31.0,-15.0,62.0,67.0,74.0,60.0,14.0,Tuesday,4.0,November,2020.0,1.0,1050.0,20.4,68.9,3.4,326.6,113.0,0.0,48.4,6.0,31.0,0.0,69.7,48.0,68.9,4.3,69.3,5.3
1213,2020-11-04,reg,reg396,7504.0,7072,0.0,66.0,100.0,72.0,210.0,142.0,25.4,25.4,1.53,2.357143,0.0,0.0,6.0,1.0,28.0,-2.0,66.0,67.0,74.0,60.0,14.0,Tuesday,4.0,November,2020.0,1.0,1050.0,20.4,68.9,3.4,326.6,113.0,0.0,48.4,6.0,31.0,0.0,69.7,48.0,68.9,4.3,69.3,5.3
1214,2020-11-04,reg,reg585,7504.0,7072,66.0,151.0,72.0,27.0,142.0,45.0,25.4,25.4,1.91,1.888889,0.0,0.0,7.0,2.0,45.0,-12.0,85.0,67.0,74.0,60.0,14.0,Tuesday,4.0,November,2020.0,1.0,1050.0,20.4,68.9,3.4,326.6,113.0,0.0,48.4,6.0,31.0,0.0,69.7,48.0,68.9,4.3,69.3,5.3
1215,2020-11-05,reg,reg420,7501.0,7771,0.0,48.0,100.0,77.0,198.0,142.0,22.8,22.8,1.73,2.086957,0.0,0.0,1.0,1.0,23.0,-8.0,48.0,70.0,79.0,57.0,22.0,Wednesday,5.0,November,2020.0,1.0,1050.0,22.5,72.6,2.7,205.1,113.0,0.0,43.0,6.0,30.9,0.0,71.6,46.5,72.6,3.7,71.7,5.6
1216,2020-11-05,grp,grp473,7501.0,7771,48.0,86.0,77.0,58.0,142.0,104.0,22.8,22.8,1.8,2.0,0.0,0.0,2.0,2.0,19.0,0.0,38.0,70.0,79.0,57.0,22.0,Wednesday,5.0,November,2020.0,1.0,1050.0,22.5,72.6,2.7,205.1,113.0,0.0,43.0,6.0,30.9,0.0,71.6,46.5,72.6,3.7,71.7,5.6
1217,2020-11-05,grp,grp376,7501.0,7771,86.0,166.0,58.0,16.0,104.0,23.0,22.8,22.8,1.89,1.904762,0.0,0.0,3.0,3.0,42.0,-1.0,80.0,70.0,79.0,57.0,22.0,Wednesday,5.0,November,2020.0,1.0,1050.0,22.5,72.6,2.7,205.1,113.0,0.0,43.0,6.0,30.9,0.0,71.6,46.5,72.6,3.7,71.7,5.6
1218,2020-11-05,reg,reg396,7504.0,7072,0.0,69.0,100.0,72.0,216.0,147.0,25.4,25.4,1.46,2.464286,0.0,0.0,4.0,1.0,28.0,0.0,69.0,70.0,79.0,57.0,22.0,Wednesday,5.0,November,2020.0,1.0,1050.0,22.5,72.6,2.7,205.1,113.0,0.0,43.0,6.0,30.9,0.0,71.6,46.5,72.6,3.7,71.7,5.6
1219,2020-11-05,reg,reg585,7504.0,7072,69.0,156.0,72.0,25.0,147.0,53.0,25.4,25.4,1.94,1.851064,0.0,0.0,5.0,2.0,47.0,-7.0,87.0,70.0,79.0,57.0,22.0,Wednesday,5.0,November,2020.0,1.0,1050.0,22.5,72.6,2.7,205.1,113.0,0.0,43.0,6.0,30.9,0.0,71.6,46.5,72.6,3.7,71.7,5.6
1220,2020-11-06,xb,xb720,7505.0,7771,0.0,48.0,100.0,77.0,201.0,150.0,25.0,25.0,1.73,2.086957,0.0,0.0,1.0,1.0,23.0,-3.0,48.0,47.0,53.0,42.0,11.0,Thursday,6.0,November,2020.0,1.0,1050.0,14.2,57.7,9.5,278.4,134.9,0.0,58.2,6.0,30.0,48.9,57.7,42.5,56.1,11.1,56.1,3.4
1221,2020-11-06,xb,xb161,7505.0,7771,48.0,86.0,77.0,62.0,150.0,118.0,25.0,25.2,1.42,2.533333,0.0,0.0,2.0,2.0,15.0,6.0,38.0,47.0,53.0,42.0,11.0,Thursday,6.0,November,2020.0,1.0,1050.0,14.2,57.7,9.5,278.4,134.9,0.0,58.2,6.0,30.0,48.9,57.7,42.5,56.1,11.1,56.1,3.4
1222,2020-11-06,hxb,hxb149,7505.0,7771,86.0,166.0,62.0,22.0,118.0,38.0,25.2,25.2,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,47.0,53.0,42.0,11.0,Thursday,6.0,November,2020.0,1.0,1050.0,14.2,57.7,9.5,278.4,134.9,0.0,58.2,6.0,30.0,48.9,57.7,42.5,56.1,11.1,56.1,3.4
1223,2020-11-06,reg,reg973,7501.0,7772,0.0,87.0,100.0,42.0,199.0,95.0,22.8,22.8,2.4,1.5,0.0,0.0,4.0,1.0,58.0,-17.0,87.0,47.0,53.0,42.0,11.0,Thursday,6.0,November,2020.0,1.0,1050.0,14.2,57.7,9.5,278.4,134.9,0.0,58.2,6.0,30.0,48.9,57.7,42.5,56.1,11.1,56.1,3.4
1224,2020-11-06,xb,xb831,7501.0,7772,87.0,149.0,42.0,13.0,95.0,19.0,22.8,22.8,1.68,2.137931,0.0,0.0,5.0,2.0,29.0,-14.0,62.0,47.0,53.0,42.0,11.0,Thursday,6.0,November,2020.0,1.0,1050.0,14.2,57.7,9.5,278.4,134.9,0.0,58.2,6.0,30.0,48.9,57.7,42.5,56.1,11.1,56.1,3.4
1225,2020-11-06,reg,reg396,7504.0,7072,0.0,66.0,100.0,72.0,213.0,147.0,25.4,25.4,1.53,2.357143,0.0,0.0,6.0,1.0,28.0,0.0,66.0,47.0,53.0,42.0,11.0,Thursday,6.0,November,2020.0,1.0,1050.0,14.2,57.7,9.5,278.4,134.9,0.0,58.2,6.0,30.0,48.9,57.7,42.5,56.1,11.1,56.1,3.4
1226,2020-11-06,reg,reg585,7504.0,7072,66.0,151.0,72.0,29.0,147.0,50.0,25.4,25.4,1.82,1.976744,0.0,0.0,7.0,2.0,43.0,-12.0,85.0,47.0,53.0,42.0,11.0,Thursday,6.0,November,2020.0,1.0,1050.0,14.2,57.7,9.5,278.4,134.9,0.0,58.2,6.0,30.0,48.9,57.7,42.5,56.1,11.1,56.1,3.4
1227,2020-11-09,reg,reg420,7504.0,7771,0.0,48.0,100.0,72.0,200.0,136.0,25.4,25.4,2.1,1.714286,0.0,0.0,1.0,1.0,28.0,-16.0,48.0,44.0,52.0,39.0,13.0,Sunday,9.0,November,2020.0,1.0,1050.0,11.3,52.3,4.1,224.8,115.4,0.0,30.1,6.0,31.0,2.6,52.3,20.8,51.8,4.5,51.8,3.5
1228,2020-11-09,xb,xb923,7504.0,7771,48.0,86.0,72.0,46.0,136.0,84.0,25.4,25.4,2.46,1.461538,0.0,0.0,2.0,2.0,26.0,-14.0,38.0,44.0,52.0,39.0,13.0,Sunday,9.0,November,2020.0,1.0,1050.0,11.3,52.3,4.1,224.8,115.4,0.0,30.1,6.0,31.0,2.6,52.3,20.8,51.8,4.5,51.8,3.5
1229,2020-11-09,hxb,hxb169,7504.0,7771,86.0,166.0,46.0,7.0,84.0,5.0,25.4,25.4,1.76,2.051282,0.0,0.0,3.0,3.0,39.0,1.0,80.0,44.0,52.0,39.0,13.0,Sunday,9.0,November,2020.0,1.0,1050.0,11.3,52.3,4.1,224.8,115.4,0.0,30.1,6.0,31.0,2.6,52.3,20.8,51.8,4.5,51.8,3.5
1230,2020-11-09,grp,grp019,7501.0,7772,0.0,87.0,100.0,47.0,192.0,83.0,22.8,22.8,2.19,1.641509,0.0,0.0,4.0,1.0,53.0,-22.0,87.0,44.0,52.0,39.0,13.0,Sunday,9.0,November,2020.0,1.0,1050.0,11.3,52.3,4.1,224.8,115.4,0.0,30.1,6.0,31.0,2.6,52.3,20.8,51.8,4.5,51.8,3.5
1231,2020-11-09,hxb,hxb800,7501.0,7772,87.0,148.0,47.0,16.0,83.0,23.0,22.8,22.8,1.83,1.967742,0.0,0.0,5.0,2.0,31.0,1.0,61.0,44.0,52.0,39.0,13.0,Sunday,9.0,November,2020.0,1.0,1050.0,11.3,52.3,4.1,224.8,115.4,0.0,30.1,6.0,31.0,2.6,52.3,20.8,51.8,4.5,51.8,3.5
1232,2020-11-09,reg,reg396,7505.0,7072,0.0,66.0,100.0,65.0,197.0,124.0,25.2,25.2,1.91,1.885714,0.0,0.0,6.0,1.0,35.0,-7.0,66.0,44.0,52.0,39.0,13.0,Sunday,9.0,November,2020.0,1.0,1050.0,11.3,52.3,4.1,224.8,115.4,0.0,30.1,6.0,31.0,2.6,52.3,20.8,51.8,4.5,51.8,3.5
1233,2020-11-09,grp,grp376,7505.0,7072,66.0,151.0,65.0,23.0,124.0,40.0,25.2,25.2,1.78,2.023809,0.0,0.0,7.0,2.0,42.0,1.0,85.0,44.0,52.0,39.0,13.0,Sunday,9.0,November,2020.0,1.0,1050.0,11.3,52.3,4.1,224.8,115.4,0.0,30.1,6.0,31.0,2.6,52.3,20.8,51.8,4.5,51.8,3.5
1234,2020-11-10,reg,reg420,7501.0,7771,0.0,48.0,100.0,69.0,191.0,122.0,22.8,22.8,2.33,1.548387,0.0,0.0,1.0,1.0,31.0,-21.0,48.0,50.0,59.0,42.0,17.0,Monday,10.0,November,2020.0,1.0,1050.0,12.3,54.4,2.5,223.5,116.0,0.0,29.3,6.0,31.0,4.4,54.4,21.3,54.4,3.6,54.4,3.8
1235,2020-11-10,xb,xb285,7501.0,7771,48.0,86.0,69.0,52.0,122.0,90.0,22.8,22.8,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,6.0,38.0,50.0,59.0,42.0,17.0,Monday,10.0,November,2020.0,1.0,1050.0,12.3,54.4,2.5,223.5,116.0,0.0,29.3,6.0,31.0,4.4,54.4,21.3,54.4,3.6,54.4,3.8
1236,2020-11-10,hxb,hxb149,7501.0,7771,86.0,166.0,52.0,7.0,90.0,10.0,22.8,22.8,2.03,1.777778,0.0,0.0,3.0,3.0,45.0,0.0,80.0,50.0,59.0,42.0,17.0,Monday,10.0,November,2020.0,1.0,1050.0,12.3,54.4,2.5,223.5,116.0,0.0,29.3,6.0,31.0,4.4,54.4,21.3,54.4,3.6,54.4,3.8
1237,2020-11-10,grp,grp019,7504.0,7772,0.0,87.0,100.0,57.0,205.0,108.0,25.4,25.4,1.78,2.023256,0.0,0.0,4.0,1.0,43.0,-10.0,87.0,50.0,59.0,42.0,17.0,Monday,10.0,November,2020.0,1.0,1050.0,12.3,54.4,2.5,223.5,116.0,0.0,29.3,6.0,31.0,4.4,54.4,21.3,54.4,3.6,54.4,3.8
1238,2020-11-10,hxb,hxb800,7504.0,7772,87.0,170.0,57.0,20.0,108.0,25.0,25.4,25.4,1.6,2.243243,0.0,0.0,5.0,2.0,37.0,0.0,83.0,50.0,59.0,42.0,17.0,Monday,10.0,November,2020.0,1.0,1050.0,12.3,54.4,2.5,223.5,116.0,0.0,29.3,6.0,31.0,4.4,54.4,21.3,54.4,3.6,54.4,3.8
1239,2020-11-10,reg,reg396,7505.0,7072,151.0,217.0,93.0,56.0,186.0,104.0,25.2,25.0,2.02,1.783784,0.0,0.0,6.0,1.0,37.0,-16.0,66.0,50.0,59.0,42.0,17.0,Monday,10.0,November,2020.0,1.0,1050.0,12.3,54.4,2.5,223.5,116.0,0.0,29.3,6.0,31.0,4.4,54.4,21.3,54.4,3.6,54.4,3.8
1240,2020-11-10,grp,grp376,7505.0,7072,66.0,151.0,56.0,15.0,104.0,23.0,25.0,25.2,1.74,2.073171,0.0,0.0,7.0,2.0,41.0,4.0,85.0,50.0,59.0,42.0,17.0,Monday,10.0,November,2020.0,1.0,1050.0,12.3,54.4,2.5,223.5,116.0,0.0,29.3,6.0,31.0,4.4,54.4,21.3,54.4,3.6,54.4,3.8
1241,2020-11-11,reg,reg420,7503.0,7771,0.0,48.0,100.0,78.0,205.0,150.0,24.2,24.2,1.65,2.181818,0.0,0.0,1.0,1.0,22.0,-7.0,48.0,48.0,56.0,43.0,13.0,Tuesday,11.0,November,2020.0,1.0,1050.0,11.7,52.9,2.5,241.6,116.0,0.0,51.7,6.0,31.0,13.5,52.9,34.7,53.1,3.2,53.1,3.6
1242,2020-11-11,grp,grp473,7503.0,7771,48.0,86.0,78.0,61.0,150.0,116.0,24.2,24.2,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,4.0,38.0,48.0,56.0,43.0,13.0,Tuesday,11.0,November,2020.0,1.0,1050.0,11.7,52.9,2.5,241.6,116.0,0.0,51.7,6.0,31.0,13.5,52.9,34.7,53.1,3.2,53.1,3.6
1243,2020-11-11,grp,grp376,7503.0,7771,86.0,166.0,61.0,23.0,116.0,40.0,24.2,24.2,1.71,2.105263,0.0,0.0,3.0,3.0,38.0,4.0,80.0,48.0,56.0,43.0,13.0,Tuesday,11.0,November,2020.0,1.0,1050.0,11.7,52.9,2.5,241.6,116.0,0.0,51.7,6.0,31.0,13.5,52.9,34.7,53.1,3.2,53.1,3.6
1244,2020-11-11,reg,reg973,7501.0,7772,0.0,87.0,100.0,48.0,196.0,96.0,22.8,22.8,2.15,1.673077,0.0,0.0,4.0,1.0,52.0,-13.0,87.0,48.0,56.0,43.0,13.0,Tuesday,11.0,November,2020.0,1.0,1050.0,11.7,52.9,2.5,241.6,116.0,0.0,51.7,6.0,31.0,13.5,52.9,34.7,53.1,3.2,53.1,3.6
1245,2020-11-11,hxb,hxb800,7501.0,7772,87.0,170.0,48.0,10.0,96.0,10.0,22.8,22.8,1.65,2.184211,0.0,0.0,5.0,2.0,38.0,-3.0,83.0,48.0,56.0,43.0,13.0,Tuesday,11.0,November,2020.0,1.0,1050.0,11.7,52.9,2.5,241.6,116.0,0.0,51.7,6.0,31.0,13.5,52.9,34.7,53.1,3.2,53.1,3.6
1246,2020-11-11,reg,reg396,7504.0,7072,0.0,66.0,100.0,72.0,210.0,141.0,25.4,25.4,1.53,2.357143,0.0,0.0,6.0,1.0,28.0,-3.0,66.0,48.0,56.0,43.0,13.0,Tuesday,11.0,November,2020.0,1.0,1050.0,11.7,52.9,2.5,241.6,116.0,0.0,51.7,6.0,31.0,13.5,52.9,34.7,53.1,3.2,53.1,3.6
1247,2020-11-11,reg,reg585,7504.0,7072,66.0,151.0,72.0,28.0,141.0,50.0,25.4,25.4,1.86,1.931818,0.0,0.0,7.0,2.0,44.0,-6.0,85.0,48.0,56.0,43.0,13.0,Tuesday,11.0,November,2020.0,1.0,1050.0,11.7,52.9,2.5,241.6,116.0,0.0,51.7,6.0,31.0,13.5,52.9,34.7,53.1,3.2,53.1,3.6
1248,2020-11-12,reg,reg420,7503.0,7771,0.0,48.0,100.0,75.0,205.0,144.0,24.4,24.2,1.88,1.92,0.0,0.0,1.0,1.0,25.0,-13.0,48.0,51.0,59.0,44.0,15.0,Wednesday,12.0,November,2020.0,1.0,1050.0,13.9,57.2,1.8,236.1,116.0,0.0,43.7,6.0,31.0,9.1,57.2,34.0,57.2,2.5,57.2,4.0
1249,2020-11-12,grp,grp473,7503.0,7771,48.0,86.0,75.0,57.0,144.0,109.0,24.2,24.2,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,3.0,38.0,51.0,59.0,44.0,15.0,Wednesday,12.0,November,2020.0,1.0,1050.0,13.9,57.2,1.8,236.1,116.0,0.0,43.7,6.0,31.0,9.1,57.2,34.0,57.2,2.5,57.2,4.0
1250,2020-11-12,grp,grp376,7503.0,7771,86.0,166.0,57.0,20.0,109.0,40.0,24.2,24.4,1.67,2.162162,0.0,0.0,3.0,3.0,37.0,11.0,80.0,51.0,59.0,44.0,15.0,Wednesday,12.0,November,2020.0,1.0,1050.0,13.9,57.2,1.8,236.1,116.0,0.0,43.7,6.0,31.0,9.1,57.2,34.0,57.2,2.5,57.2,4.0
1251,2020-11-12,reg,reg973,7501.0,7772,0.0,87.0,100.0,44.0,194.0,80.0,22.8,22.8,2.32,1.553571,0.0,0.0,4.0,1.0,56.0,-27.0,87.0,51.0,59.0,44.0,15.0,Wednesday,12.0,November,2020.0,1.0,1050.0,13.9,57.2,1.8,236.1,116.0,0.0,43.7,6.0,31.0,9.1,57.2,34.0,57.2,2.5,57.2,4.0
1252,2020-11-12,hxb,hxb800,7501.0,7772,87.0,147.0,44.0,14.0,80.0,21.0,22.8,22.8,1.8,2.0,0.0,0.0,5.0,2.0,30.0,1.0,60.0,51.0,59.0,44.0,15.0,Wednesday,12.0,November,2020.0,1.0,1050.0,13.9,57.2,1.8,236.1,116.0,0.0,43.7,6.0,31.0,9.1,57.2,34.0,57.2,2.5,57.2,4.0
1253,2020-11-12,reg,reg396,7504.0,7072,0.0,66.0,98.0,65.0,210.0,125.0,25.2,25.4,1.8,2.0,0.0,0.0,6.0,1.0,33.0,-19.0,66.0,51.0,59.0,44.0,15.0,Wednesday,12.0,November,2020.0,1.0,1050.0,13.9,57.2,1.8,236.1,116.0,0.0,43.7,6.0,31.0,9.1,57.2,34.0,57.2,2.5,57.2,4.0
1254,2020-11-12,xb,xb995,7504.0,7072,66.0,151.0,65.0,24.0,125.0,40.0,25.4,25.4,1.74,2.073171,0.0,0.0,7.0,2.0,41.0,0.0,85.0,51.0,59.0,44.0,15.0,Wednesday,12.0,November,2020.0,1.0,1050.0,13.9,57.2,1.8,236.1,116.0,0.0,43.7,6.0,31.0,9.1,57.2,34.0,57.2,2.5,57.2,4.0
1255,2020-11-13,reg,reg420,7503.0,7771,0.0,48.0,100.0,76.0,205.0,146.0,24.4,24.2,1.8,2.0,0.0,0.0,1.0,1.0,24.0,-11.0,48.0,51.0,57.0,45.0,12.0,Thursday,13.0,November,2020.0,1.0,1050.0,13.1,55.5,1.4,220.8,116.6,0.0,56.4,6.0,31.0,16.3,55.5,39.0,55.5,2.0,55.5,3.6
1256,2020-11-13,xb,xb289,7503.0,7771,48.0,86.0,76.0,60.0,146.0,112.0,24.2,24.4,1.52,2.375,0.0,0.0,2.0,2.0,16.0,4.0,38.0,51.0,57.0,45.0,12.0,Thursday,13.0,November,2020.0,1.0,1050.0,13.1,55.5,1.4,220.8,116.6,0.0,56.4,6.0,31.0,16.3,55.5,39.0,55.5,2.0,55.5,3.6
1257,2020-11-13,hxb,hxb149,7503.0,7771,86.0,166.0,60.0,18.0,112.0,34.0,24.4,24.4,1.89,1.904762,0.0,0.0,3.0,3.0,42.0,2.0,80.0,51.0,57.0,45.0,12.0,Thursday,13.0,November,2020.0,1.0,1050.0,13.1,55.5,1.4,220.8,116.6,0.0,56.4,6.0,31.0,16.3,55.5,39.0,55.5,2.0,55.5,3.6
1258,2020-11-13,reg,reg973,7501.0,7772,0.0,87.0,100.0,43.0,193.0,80.0,22.8,22.8,2.36,1.526316,0.0,0.0,4.0,1.0,57.0,-26.0,87.0,51.0,57.0,45.0,12.0,Thursday,13.0,November,2020.0,1.0,1050.0,13.1,55.5,1.4,220.8,116.6,0.0,56.4,6.0,31.0,16.3,55.5,39.0,55.5,2.0,55.5,3.6
1259,2020-11-13,hxb,hxb800,7501.0,7772,87.0,137.0,47.0,10.0,80.0,13.0,22.8,22.8,2.66,1.351351,0.0,0.0,5.0,2.0,37.0,-17.0,50.0,51.0,57.0,45.0,12.0,Thursday,13.0,November,2020.0,1.0,1050.0,13.1,55.5,1.4,220.8,116.6,0.0,56.4,6.0,31.0,16.3,55.5,39.0,55.5,2.0,55.5,3.6
1260,2020-11-13,reg,reg396,7504.0,7072,0.0,66.0,100.0,69.0,213.0,133.0,25.4,25.4,1.69,2.129032,0.0,0.0,6.0,1.0,31.0,-14.0,66.0,51.0,57.0,45.0,12.0,Thursday,13.0,November,2020.0,1.0,1050.0,13.1,55.5,1.4,220.8,116.6,0.0,56.4,6.0,31.0,16.3,55.5,39.0,55.5,2.0,55.5,3.6
1261,2020-11-13,xb,xb428,7504.0,7072,66.0,151.0,69.0,29.0,133.0,50.0,25.4,25.4,1.69,2.125,0.0,0.0,7.0,2.0,40.0,2.0,85.0,51.0,57.0,45.0,12.0,Thursday,13.0,November,2020.0,1.0,1050.0,13.1,55.5,1.4,220.8,116.6,0.0,56.4,6.0,31.0,16.3,55.5,39.0,55.5,2.0,55.5,3.6
1262,2020-11-16,reg,reg420,7503.0,7771,0.0,48.0,100.0,76.0,201.0,146.0,24.4,24.4,1.8,2.0,0.0,0.0,1.0,1.0,24.0,-7.0,48.0,66.0,74.0,55.0,19.0,Sunday,16.0,November,2020.0,1.0,1050.0,18.5,65.3,2.0,58.9,114.5,0.0,58.5,6.0,30.6,2.7,65.4,48.7,65.7,2.5,65.8,4.8
1263,2020-11-16,xb,xb826,7503.0,7771,48.0,86.0,76.0,61.0,146.0,117.0,24.4,24.4,1.42,2.533333,0.0,0.0,2.0,2.0,15.0,9.0,38.0,66.0,74.0,55.0,19.0,Sunday,16.0,November,2020.0,1.0,1050.0,18.5,65.3,2.0,58.9,114.5,0.0,58.5,6.0,30.6,2.7,65.4,48.7,65.7,2.5,65.8,4.8
1264,2020-11-16,hxb,hxb149,7503.0,7771,86.0,166.0,61.0,17.0,117.0,28.0,24.4,24.4,1.98,1.818182,0.0,0.0,3.0,3.0,44.0,-9.0,80.0,66.0,74.0,55.0,19.0,Sunday,16.0,November,2020.0,1.0,1050.0,18.5,65.3,2.0,58.9,114.5,0.0,58.5,6.0,30.6,2.7,65.4,48.7,65.7,2.5,65.8,4.8
1265,2020-11-16,grp,grp019,7501.0,7772,0.0,87.0,100.0,53.0,231.0,104.0,28.2,25.0,1.94,1.851064,0.0,0.0,4.0,1.0,47.0,-40.0,87.0,66.0,74.0,55.0,19.0,Sunday,16.0,November,2020.0,1.0,1050.0,18.5,65.3,2.0,58.9,114.5,0.0,58.5,6.0,30.6,2.7,65.4,48.7,65.7,2.5,65.8,4.8
1266,2020-11-16,hxb,hxb800,7501.0,7772,87.0,170.0,53.0,13.0,104.0,19.0,25.0,25.6,1.73,2.075,0.0,0.0,5.0,2.0,40.0,-2.0,83.0,66.0,74.0,55.0,19.0,Sunday,16.0,November,2020.0,1.0,1050.0,18.5,65.3,2.0,58.9,114.5,0.0,58.5,6.0,30.6,2.7,65.4,48.7,65.7,2.5,65.8,4.8
1267,2020-11-16,reg,reg396,7504.0,7072,0.0,66.0,100.0,68.0,205.0,131.0,25.4,25.4,1.75,2.0625,0.0,0.0,6.0,1.0,32.0,-8.0,66.0,66.0,74.0,55.0,19.0,Sunday,16.0,November,2020.0,1.0,1050.0,18.5,65.3,2.0,58.9,114.5,0.0,58.5,6.0,30.6,2.7,65.4,48.7,65.7,2.5,65.8,4.8
1268,2020-11-16,xb,xb085,7504.0,7072,66.0,151.0,68.0,23.0,131.0,38.0,25.4,25.4,1.91,1.888889,0.0,0.0,7.0,2.0,45.0,-8.0,85.0,66.0,74.0,55.0,19.0,Sunday,16.0,November,2020.0,1.0,1050.0,18.5,65.3,2.0,58.9,114.5,0.0,58.5,6.0,30.6,2.7,65.4,48.7,65.7,2.5,65.8,4.8
1269,2020-11-17,reg,reg420,7503.0,7771,0.0,48.0,100.0,81.0,201.0,160.0,24.4,24.4,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,7.0,48.0,56.0,69.0,51.0,18.0,Monday,17.0,November,2020.0,1.0,1050.0,14.8,58.6,7.8,175.6,171.2,0.0,63.0,5.7,30.0,46.4,58.6,45.5,57.8,10.9,57.8,3.7
